"idmutation";"idmutinvar";"idopendata";"idnatmut";"codservch";"refdoc";"datemut";"anneemut";"moismut";"coddep";"libnatmut";"vefa";"valeurfonc";"nbdispo";"nblot";"nbcomm";"l_codinsee";"nbsection";"l_section";"nbpar";"l_idpar";"nbparmut";"l_idparmut";"nbsuf";"sterr";"nbvolmut";"nblocmut";"l_idlocmut";"nblocmai";"nblocapt";"nblocdep";"nblocact";"nbapt1pp";"nbapt2pp";"nbapt3pp";"nbapt4pp";"nbapt5pp";"nbmai1pp";"nbmai2pp";"nbmai3pp";"nbmai4pp";"nbmai5pp";"sbati";"sbatmai";"sbatapt";"sbatact";"sapt1pp";"sapt2pp";"sapt3pp";"sapt4pp";"sapt5pp";"smai1pp";"smai2pp";"smai3pp";"smai4pp";"smai5pp";"codtypbien";"libtypbien"
3148801;"987fcf12d1d3f98a1263829918e391d0";"987fcf12d1d3f98a1263829918e391d0";1;;;"2016-06-03";2016;6;44;"Vente";"False";317000;1;0;1;"['44204']";1;"['AR']";5;"['44204000AR0202', '44204000AR0203', '44204000AR0205', '44204000AR0206', '44204000AR0227']";5;"['44204000AR0202', '44204000AR0203', '44204000AR0205', '44204000AR0206', '44204000AR0227']";5;1360;0;1;"['442040003714626_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;140;140;0;0;0;0;0;0;0;0;0;0;0;140;111;"UNE MAISON"
3149129;"faaf476c73f64d21c6fbca4743a04b52";"faaf476c73f64d21c6fbca4743a04b52";1;;;"2016-08-24";2016;8;44;"Vente";"False";245000;1;0;1;"['44204']";1;"['AA']";2;"['44204000AA0046', '44204000AA0255']";2;"['44204000AA0046', '44204000AA0255']";2;468;0;1;"['442040003716813_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;117;117;0;0;0;0;0;0;0;0;0;0;117;0;111;"UNE MAISON"
3149567;"a2cadc9eaf71c2e998f5def5b0e844b9";"a2cadc9eaf71c2e998f5def5b0e844b9";2;;;"2016-08-01";2016;8;44;"Vente en l'état futur d'achèvement";"True";167500;1;2;1;"['44204']";1;"['BA']";1;"['44204000BA0466']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3178819;"f62b6821d6d9c45cc91cc3a9fc40db29";"f62b6821d6d9c45cc91cc3a9fc40db29";1;;;"2015-05-13";2015;5;44;"Vente";"False";1800000;1;0;1;"['44204']";1;"['BA']";3;"['44204000BA0145', '44204000BA0164', '44204000BA0165']";3;"['44204000BA0145', '44204000BA0164', '44204000BA0165']";5;26059;0;3;"['442040003783181_0', '442040003783182_0', '442040003783184_0']";2;0;0;1;0;0;0;0;0;1;0;1;0;0;122;122;0;0;0;0;0;0;0;53;0;69;0;0;152;"BATI MIXTE - LOGEMENT/ACTIVITE"
3178955;"82702aaacdf1dff8b85b0cd1b22441ae";"82702aaacdf1dff8b85b0cd1b22441ae";1;;;"2015-06-12";2015;6;44;"Vente";"False";140000;1;0;1;"['44204']";1;"['AM']";2;"['44204000AM0209', '44204000AM0213']";2;"['44204000AM0209', '44204000AM0213']";2;700;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3179262;"32d640d7f0083ec728da6cc6c25aa189";"32d640d7f0083ec728da6cc6c25aa189";1;;;"2015-12-30";2015;12;44;"Vente";"False";273000;1;3;1;"['44204']";1;"['AZ']";1;"['44204000AZ0088']";0;"None";0;0;0;2;"['442040003789801_0', '442040003789802_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;67;0;67;0;0;0;67;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3179382;"a65ef05136d6cba685b9cd97f1e8cfd2";"a65ef05136d6cba685b9cd97f1e8cfd2";1;;;"2015-11-16";2015;11;44;"Vente";"False";240000;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0467']";1;"['44204000AN0467']";1;814;0;1;"['442040003788388_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;122;122;0;0;0;0;0;0;0;0;0;0;0;122;111;"UNE MAISON"
3179415;"1bc056f8d51227a25b019dc8ee10f6d7";"1bc056f8d51227a25b019dc8ee10f6d7";2;;;"2015-12-14";2015;12;44;"Vente en l'état futur d'achèvement";"True";198000;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003789304_0', '442040003789305_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3179754;"090760c0a6332f3ddc9a194f72cc2afd";"090760c0a6332f3ddc9a194f72cc2afd";1;;;"2015-06-22";2015;6;44;"Vente";"False";73000;1;2;1;"['44204']";1;"['BB']";1;"['44204000BB0350']";0;"None";0;0;0;1;"['442040003783876_0']";0;1;0;0;0;1;0;0;0;0;0;0;0;0;37;0;37;0;0;37;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3180039;"1151af50df5d29bb101bb18a2661d419";"1151af50df5d29bb101bb18a2661d419";1;;;"2015-02-27";2015;2;44;"Vente";"False";0;1;0;1;"['44204']";1;"['BA']";1;"['44204000BA0102']";1;"['44204000BA0102']";1;162;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
3180053;"017ad205905115d925de41902b27ce90";"017ad205905115d925de41902b27ce90";1;;;"2015-12-10";2015;12;44;"Vente";"False";22806;1;0;1;"['44204']";1;"['AB']";2;"['44204000AB0220', '44204000AB0223']";2;"['44204000AB0220', '44204000AB0223']";2;543;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
3180172;"5eca361414e38a18a9d2fce5e218b73b";"5eca361414e38a18a9d2fce5e218b73b";4;;;"2015-03-18";2015;3;44;"Vente terrain à bâtir";"False";95000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0441']";1;"['44204000AO0441']";1;327;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3180246;"1c36f36e00eb536631f59e0dc6b87c66";"1c36f36e00eb536631f59e0dc6b87c66";1;;;"2015-06-29";2015;6;44;"Vente";"False";146000;1;0;1;"['44204']";1;"['BA']";1;"['44204000BA0105']";1;"['44204000BA0105']";1;610;0;1;"['442040003784523_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;156;156;0;0;0;0;0;0;0;0;0;0;0;156;111;"UNE MAISON"
3180265;"315adfc9349c3c358c681d25d8435217";"315adfc9349c3c358c681d25d8435217";2;;;"2015-07-20";2015;7;44;"Vente en l'état futur d'achèvement";"True";148000;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003784848_0', '442040003784849_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;47;0;47;0;0;47;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3180398;"877f345b4b38f86b863214f2bf6a156f";"877f345b4b38f86b863214f2bf6a156f";2;;;"2015-07-07";2015;7;44;"Vente en l'état futur d'achèvement";"True";180500;1;0;1;"['44204']";1;"['AK']";2;"['44204000AK0217', '44204000AK0232']";2;"['44204000AK0217', '44204000AK0232']";2;118;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3180636;"2058ab055d833905202276f2119a7381";"2058ab055d833905202276f2119a7381";2;;;"2015-01-14";2015;1;44;"Vente en l'état futur d'achèvement";"True";203000;1;3;1;"['44204']";1;"['AZ']";1;"['44204000AZ0116']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3180724;"794c2f55548c190eb2c3e43b8853aef6";"794c2f55548c190eb2c3e43b8853aef6";1;;;"2015-12-22";2015;12;44;"Vente";"False";270000;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0101']";1;"['44204000BB0101']";2;1978;0;1;"['442040003790130_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;128;128;0;0;0;0;0;0;0;0;0;0;128;0;111;"UNE MAISON"
3180782;"721987cd3c56885bb68a3ad5619974a7";"721987cd3c56885bb68a3ad5619974a7";1;;;"2015-10-06";2015;10;44;"Vente";"False";139000;1;0;1;"['44204']";1;"['AY']";1;"['44204000AY0172']";1;"['44204000AY0172']";1;236;0;1;"['442040003787199_0']";1;0;0;0;0;0;0;0;0;0;0;1;0;0;64;64;0;0;0;0;0;0;0;0;0;64;0;0;111;"UNE MAISON"
3181297;"15de253ee4e1c7331bce28225e84c77a";"15de253ee4e1c7331bce28225e84c77a";2;;;"2015-03-27";2015;3;44;"Vente en l'état futur d'achèvement";"True";219000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0088']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3180800;"f2e9a27e2c8309d860ec3fc3f0c2aa1d";"f2e9a27e2c8309d860ec3fc3f0c2aa1d";2;;;"2015-02-02";2015;2;44;"Vente en l'état futur d'achèvement";"True";158000;1;3;1;"['44204']";1;"['AZ']";1;"['44204000AZ0116']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3180957;"665e36b77cf4d32caca44a27085d1aee";"665e36b77cf4d32caca44a27085d1aee";2;;;"2015-07-17";2015;7;44;"Vente en l'état futur d'achèvement";"True";153500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003784618_0', '442040003784619_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;44;0;44;0;0;44;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3181093;"f8d1fa1b3562a0b1c06f0dfb216ceed9";"f8d1fa1b3562a0b1c06f0dfb216ceed9";1;;;"2015-06-29";2015;6;44;"Vente";"False";157000;1;0;1;"['44204']";1;"['AX']";5;"['44204000AX0174', '44204000AX0183', '44204000AX0184', '44204000AX0240', '44204000AX0267']";5;"['44204000AX0174', '44204000AX0183', '44204000AX0184', '44204000AX0240', '44204000AX0267']";5;1153;0;2;"['442040003785095_0', '442040003785096_0']";2;0;0;0;0;0;0;0;0;0;1;1;0;0;110;110;0;0;0;0;0;0;0;0;60;50;0;0;112;"DES MAISONS"
3181246;"d97be1c8bb9b8f881d80c30f5035de82";"d97be1c8bb9b8f881d80c30f5035de82";1;;;"2015-10-14";2015;10;44;"Vente";"False";299000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0293']";1;"['44204000AI0293']";1;499;0;1;"['442040003787611_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;113;113;0;0;0;0;0;0;0;0;0;0;0;113;111;"UNE MAISON"
3181321;"861ca771bd400acdf866637fe8ff9122";"861ca771bd400acdf866637fe8ff9122";1;;;"2015-11-14";2015;11;44;"Vente";"False";320000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0402']";1;"['44204000AO0402']";2;1357;0;1;"['442040003788868_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;163;163;0;0;0;0;0;0;0;0;0;0;0;163;111;"UNE MAISON"
3181323;"1accdf5b4134b864488a23b54f5899bc";"1accdf5b4134b864488a23b54f5899bc";2;;;"2015-09-18";2015;9;44;"Vente en l'état futur d'achèvement";"True";198000;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003786835_0', '442040003786836_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3181369;"e02d8ec321bbe293d11b2c832fb8d9f4";"e02d8ec321bbe293d11b2c832fb8d9f4";1;;;"2015-09-14";2015;9;44;"Vente";"False";317000;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0421']";1;"['44204000AN0421']";1;721;0;1;"['442040003786592_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;125;125;0;0;0;0;0;0;0;0;0;0;125;0;111;"UNE MAISON"
3181654;"f2f5e2fa6fdb1df7f92f9ded6af042bd";"f2f5e2fa6fdb1df7f92f9ded6af042bd";1;;;"2015-11-12";2015;11;44;"Vente";"False";304000;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0378']";1;"['44204000BB0378']";1;845;0;1;"['442040003788344_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;114;114;0;0;0;0;0;0;0;0;0;0;114;0;111;"UNE MAISON"
3181681;"78a8e284357bf5c18a81faafa791d2b2";"78a8e284357bf5c18a81faafa791d2b2";1;;;"2015-10-20";2015;10;44;"Vente";"False";140000;1;0;1;"['44204']";1;"['AX']";1;"['44204000AX0268']";1;"['44204000AX0268']";1;272;0;3;"['442040003787652_0', '442040003787653_0', '442040003787654_0']";0;2;1;0;0;1;0;1;0;0;0;0;0;0;119;0;119;0;0;44;0;75;0;0;0;0;0;0;122;"DEUX APPARTEMENTS"
3181701;"510e1e8fd3b06ba630b9169299bea926";"510e1e8fd3b06ba630b9169299bea926";1;;;"2015-11-23";2015;11;44;"Vente";"False";6400;1;0;1;"['44204']";1;"['BB']";2;"['44204000BB0490', '44204000BB0491']";2;"['44204000BB0490', '44204000BB0491']";2;64;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3182020;"a0896180757412c2d2935ece339a721c";"a0896180757412c2d2935ece339a721c";2;;;"2015-09-11";2015;9;44;"Vente en l'état futur d'achèvement";"True";151000;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003786589_0', '442040003786590_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;40;0;40;0;0;40;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3182109;"c687bdcfbb2db603605d43852cf71075";"c687bdcfbb2db603605d43852cf71075";1;;;"2015-12-29";2015;12;44;"Vente";"False";115000;1;2;1;"['44204']";1;"['AZ']";1;"['44204000AZ0076']";0;"None";0;0;0;2;"['442040003790059_0', '442040003790060_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;47;0;47;0;0;47;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3182321;"7f046f4b688bcebb178cbd71d9d4c6be";"7f046f4b688bcebb178cbd71d9d4c6be";1;;;"2015-10-26";2015;10;44;"Vente";"False";9500;1;1;1;"['44204']";1;"['AZ']";1;"['44204000AZ0218']";0;"None";0;0;0;1;"['442040003788233_0']";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;"UNE DEPENDANCE"
3182376;"7610eec3e61dd9586e54f93aa55ab138";"7610eec3e61dd9586e54f93aa55ab138";1;;;"2015-05-13";2015;5;44;"Vente";"False";235000;1;0;1;"['44204']";1;"['AO']";2;"['44204000AO0316', '44204000AO0369']";2;"['44204000AO0316', '44204000AO0369']";2;312;0;1;"['442040003783172_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;102;102;0;0;0;0;0;0;0;0;0;0;0;102;111;"UNE MAISON"
3182423;"728ebeddfdebbf73a5e424ef930c7155";"728ebeddfdebbf73a5e424ef930c7155";1;;;"2015-08-28";2015;8;44;"Vente";"False";308000;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0473']";1;"['44204000AN0473']";1;720;0;1;"['442040003786256_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;165;165;0;0;0;0;0;0;0;0;0;0;0;165;111;"UNE MAISON"
3182535;"e61f540d26a295cc2647468420721dde";"e61f540d26a295cc2647468420721dde";1;;;"2015-03-18";2015;3;44;"Vente";"False";260000;1;0;1;"['44204']";1;"['BC']";1;"['44204000BC0114']";1;"['44204000BC0114']";2;1000;0;1;"['442040003781733_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;116;116;0;0;0;0;0;0;0;0;0;0;0;116;111;"UNE MAISON"
3182658;"83add4e1db479f1d094a4f118103d29b";"83add4e1db479f1d094a4f118103d29b";2;;;"2015-10-30";2015;10;44;"Vente en l'état futur d'achèvement";"True";217439;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003788179_0', '442040003788180_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3182671;"f755d937325ecfbc0d68e48e7222a610";"f755d937325ecfbc0d68e48e7222a610";1;;;"2015-06-05";2015;6;44;"Vente";"False";260000;1;0;1;"['44204']";1;"['AK']";1;"['44204000AK0051']";1;"['44204000AK0051']";2;2976;0;2;"['442040003783844_0', '442040003783846_0']";2;0;0;0;0;0;0;0;0;0;0;1;0;1;233;233;0;0;0;0;0;0;0;0;0;81;0;152;112;"DES MAISONS"
3182756;"9e0d2c996a5cf7051dd9d49ba6faf671";"9e0d2c996a5cf7051dd9d49ba6faf671";1;;;"2015-08-21";2015;8;44;"Vente";"False";445000;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0195']";1;"['44204000BB0195']";1;685;0;1;"['442040003785765_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;140;140;0;0;0;0;0;0;0;0;0;0;0;140;111;"UNE MAISON"
3182815;"6dc75cae9278b8fd7a074c34530ac434";"6dc75cae9278b8fd7a074c34530ac434";1;;;"2015-04-02";2015;4;44;"Vente";"False";119495;1;0;1;"['44204']";1;"['AE']";2;"['44204000AE0132', '44204000AE0134']";2;"['44204000AE0132', '44204000AE0134']";2;1224;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3183079;"336f1ff6898c030b099005fce13a3ad6";"336f1ff6898c030b099005fce13a3ad6";1;;;"2015-10-13";2015;10;44;"Vente";"False";245000;1;0;1;"['44204']";1;"['BB']";1;"['44204000BB0472']";1;"['44204000BB0472']";1;212;0;1;"['442040003787220_0']";1;0;0;0;0;0;0;0;0;0;0;0;1;0;89;89;0;0;0;0;0;0;0;0;0;0;89;0;111;"UNE MAISON"
3183256;"fb54a17b2c25d14652ac66d15b4973e8";"fb54a17b2c25d14652ac66d15b4973e8";1;;;"2015-10-15";2015;10;44;"Vente";"False";120000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0424']";1;"['44204000AO0424']";1;693;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3183354;"74d622fe5e9fa8e25a6744c8667bcd48";"74d622fe5e9fa8e25a6744c8667bcd48";2;;;"2015-07-31";2015;7;44;"Vente en l'état futur d'achèvement";"True";235500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003785295_0', '442040003785296_0']";0;1;1;0;0;0;0;1;0;0;0;0;0;0;80;0;80;0;0;0;0;80;0;0;0;0;0;0;121;"UN APPARTEMENT"
3183454;"8b8a7b6f83941fecb448458cd17cf8a5";"8b8a7b6f83941fecb448458cd17cf8a5";1;;;"2015-04-14";2015;4;44;"Vente";"False";170000;1;0;1;"['44204']";1;"['AR']";1;"['44204000AR0110']";1;"['44204000AR0110']";1;169;0;1;"['442040003782688_0']";1;0;0;0;0;0;0;0;0;0;0;1;0;0;90;90;0;0;0;0;0;0;0;0;0;90;0;0;111;"UNE MAISON"
3183566;"e0da532463176c9307e2631139f0392a";"e0da532463176c9307e2631139f0392a";1;;;"2015-03-20";2015;3;44;"Vente";"False";83000;1;0;1;"['44204']";1;"['AI']";1;"['44204000AI0553']";1;"['44204000AI0553']";1;264;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3183684;"7bfba6e50eb6d158c629dab5ecec8c35";"7bfba6e50eb6d158c629dab5ecec8c35";2;;;"2015-05-04";2015;5;44;"Vente en l'état futur d'achèvement";"True";209000;1;4;1;"['44204']";1;"['AZ']";1;"['44204000AZ0116']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3183884;"91757aef5232906b1cac86ef2807d249";"91757aef5232906b1cac86ef2807d249";1;;;"2015-03-23";2015;3;44;"Vente";"False";130000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0266']";1;"['44204000AD0266']";1;399;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3184073;"4b1d2cbbf0be7b07c6ff1be6b48b3b7c";"4b1d2cbbf0be7b07c6ff1be6b48b3b7c";1;;;"2015-03-13";2015;3;44;"Vente";"False";100000;1;0;1;"['44204']";1;"['AD']";1;"['44204000AD0284']";1;"['44204000AD0284']";1;549;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3184353;"b2474ef06b9ea1e53a019125fcdca0e0";"b2474ef06b9ea1e53a019125fcdca0e0";2;;;"2015-06-26";2015;6;44;"Vente en l'état futur d'achèvement";"True";146500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003784159_0', '442040003784160_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;40;0;40;0;0;40;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3184906;"85be943878b7736a215d764477198620";"85be943878b7736a215d764477198620";1;;;"2015-06-16";2015;6;44;"Vente";"False";395000;1;0;1;"['44204']";1;"['AN']";1;"['44204000AN0403']";1;"['44204000AN0403']";1;786;0;1;"['442040003783887_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;180;180;0;0;0;0;0;0;0;0;0;0;0;180;111;"UNE MAISON"
3184964;"5fb6cef4ea1cc0ec06ae8ec1a14a0e45";"5fb6cef4ea1cc0ec06ae8ec1a14a0e45";1;;;"2015-09-23";2015;9;44;"Vente";"False";20000;1;0;1;"['44204']";1;"['AO']";1;"['44204000AO0440']";1;"['44204000AO0440']";1;312;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;"TERRAIN DE TYPE TAB"
3185078;"bb560869cf5614450a26a820ab0ef2cd";"bb560869cf5614450a26a820ab0ef2cd";2;;;"2015-12-03";2015;12;44;"Vente en l'état futur d'achèvement";"True";154500;1;2;1;"['44204']";1;"['BA']";1;"['44204000BA0465']";0;"None";0;0;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;"BATI - INDETERMINE : Vefa sans descriptif"
3185315;"19024d05936256f3bf5c28f7e48e5be1";"19024d05936256f3bf5c28f7e48e5be1";1;;;"2015-06-10";2015;6;44;"Vente";"False";1650000;1;0;1;"['44204']";1;"['AC']";3;"['44204000AC0151', '44204000AC0158', '44204000AC0194']";3;"['44204000AC0151', '44204000AC0158', '44204000AC0194']";3;9976;0;1;"['442040003783495_0']";0;0;0;1;0;0;0;0;0;0;0;0;0;0;2355;0;0;2355;0;0;0;0;0;0;0;0;0;0;14;"ACTIVITE"
3185395;"2a318daa7365649d667b17bc917d196c";"2a318daa7365649d667b17bc917d196c";2;;;"2015-06-29";2015;6;44;"Vente en l'état futur d'achèvement";"True";156500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003784120_0', '442040003784121_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;46;0;46;0;0;46;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3185509;"574b4201dd827ba3ca117491fb6fc318";"574b4201dd827ba3ca117491fb6fc318";1;;;"2015-02-06";2015;2;44;"Vente";"False";123000;1;0;1;"['44204']";1;"['AY']";1;"['44204000AY0386']";1;"['44204000AY0386']";1;284;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;"TERRAIN ARTIFICIALISE MIXTE"
3185705;"cd3a4de7fc519e254120fa7455ec4c1d";"cd3a4de7fc519e254120fa7455ec4c1d";1;;;"2015-10-29";2015;10;44;"Vente";"False";120000;1;0;1;"['44204']";1;"['AT']";5;"['44204000AT0236', '44204000AT0238', '44204000AT0240', '44204000AT0242', '44204000AT0245']";5;"['44204000AT0236', '44204000AT0238', '44204000AT0240', '44204000AT0242', '44204000AT0245']";5;1536;0;0;"None";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;"TERRAIN NON BATIS INDETERMINE"
3185944;"9aa571b8803132a54b58b8430b102292";"9aa571b8803132a54b58b8430b102292";1;;;"2015-04-30";2015;4;44;"Vente";"False";220000;1;0;1;"['44204']";1;"['AA']";1;"['44204000AA0257']";0;"None";0;0;0;1;"['442040003782826_0']";1;0;0;0;0;0;0;0;0;0;0;0;0;1;115;115;0;0;0;0;0;0;0;0;0;0;0;115;111;"UNE MAISON"
3185958;"632c39c5366674e86db5580f53bbcb81";"632c39c5366674e86db5580f53bbcb81";2;;;"2015-12-18";2015;12;44;"Vente en l'état futur d'achèvement";"True";199500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003789426_0', '442040003789427_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3185961;"1a1478d43f371c6a0365ba8a929a6ea4";"1a1478d43f371c6a0365ba8a929a6ea4";2;;;"2015-07-03";2015;7;44;"Vente en l'état futur d'achèvement";"True";161000;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003784184_0', '442040003784185_0']";0;1;1;0;0;1;0;0;0;0;0;0;0;0;45;0;45;0;0;45;0;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
3185993;"4bd2e4311b55db16a11f2d91d2e13dbd";"4bd2e4311b55db16a11f2d91d2e13dbd";2;;;"2015-08-05";2015;8;44;"Vente en l'état futur d'achèvement";"True";196500;1;2;1;"['44204']";1;"['AD']";1;"['44204000AD0291']";0;"None";0;0;0;2;"['442040003785425_0', '442040003785426_0']";0;1;1;0;0;0;1;0;0;0;0;0;0;0;63;0;63;0;0;0;63;0;0;0;0;0;0;0;121;"UN APPARTEMENT"
